Time,USER,RRC,ERAB,PRB,THR,DUR
2/17/2017 19:00,2234,1787,1430,1100,917,956
2/17/2017 20:00,2693,2154,1724,1326,1105,1153
2/17/2017 21:00,2597,2078,1662,1279,1065,1112
2/17/2017 22:00,2660,2128,1702,1310,1091,1139
2/17/2017 23:00,1903,1522,1218,937,781,815
2/18/2017 0:00,1986,1589,1271,978,815,850
2/18/2017 1:00,1639,1311,1049,807,672,702
2/18/2017 2:00,1507,1206,964,742,618,645
2/18/2017 3:00,1354,1083,867,667,555,580
2/18/2017 4:00,1137,910,728,560,466,487
2/18/2017 5:00,1218,974,780,600,500,521
2/18/2017 6:00,1451,1161,929,714,595,621
2/18/2017 7:00,1470,1176,941,724,603,629
2/18/2017 8:00,1462,1170,936,720,600,626
2/18/2017 9:00,1441,1153,922,709,591,617
2/18/2017 10:00,1537,1230,984,757,631,658
2/18/2017 11:00,1469,1175,940,723,603,629
2/18/2017 12:00,1405,1124,899,692,576,601
2/18/2017 13:00,1421,1137,909,700,583,608
2/18/2017 14:00,1700,1360,1088,837,697,728
2/18/2017 15:00,2635,2108,1686,1297,1081,1128
2/18/2017 16:00,2621,2097,1677,1290,1075,1122
2/18/2017 17:00,2187,1750,1400,1077,897,936
2/18/2017 18:00,2205,1764,1411,1086,905,944
2/18/2017 19:00,2429,1943,1555,1196,997,1040
2/18/2017 20:00,2602,2082,1665,1281,1067,1114
2/18/2017 21:00,3017,2414,1931,1485,1238,1292
2/18/2017 22:00,2354,1883,1507,1159,966,1008
2/18/2017 23:00,2051,1641,1313,1010,841,878
2/19/2017 0:00,1828,1462,1170,900,750,783
2/19/2017 1:00,1314,1051,841,647,539,563
2/19/2017 2:00,1412,1130,904,695,579,604
2/19/2017 3:00,1374,1099,879,676,564,588
2/19/2017 4:00,1332,1066,852,656,546,570
2/19/2017 5:00,1308,1046,837,644,537,560
2/19/2017 6:00,1306,1045,836,643,536,559
2/19/2017 7:00,1500,1200,960,738,615,642
2/19/2017 8:00,1724,1379,1103,849,707,738
2/19/2017 9:00,1853,1482,1186,912,760,793
2/19/2017 10:00,1844,1475,1180,908,757,789
2/19/2017 11:00,1554,1243,995,765,638,665
2/19/2017 12:00,1490,1192,954,734,611,638
2/19/2017 13:00,1576,1261,1009,776,647,675
2/19/2017 14:00,1650,1320,1056,812,677,706
2/19/2017 15:00,1800,1440,1152,886,738,771
2/19/2017 16:00,2060,1648,1318,1014,845,882
2/19/2017 17:00,1663,1330,1064,819,682,712
2/19/2017 18:00,1776,1421,1137,874,729,760
2/19/2017 19:00,2052,1642,1313,1010,842,878
2/19/2017 20:00,2104,1683,1347,1036,863,901
2/19/2017 21:00,2104,1683,1347,1036,863,901
2/19/2017 22:00,2485,1988,1590,1223,1019,1064
2/19/2017 23:00,2032,1626,1300,1000,834,870
2/20/2017 0:00,1579,1263,1011,777,648,676
2/20/2017 1:00,1540,1232,986,758,632,659
2/20/2017 2:00,1303,1042,834,641,535,558
2/20/2017 3:00,1362,1090,872,671,559,583
2/20/2017 4:00,1300,1040,832,640,533,557
2/20/2017 5:00,1275,1020,816,628,523,546
2/20/2017 6:00,1472,1178,942,725,604,630
2/20/2017 7:00,1337,1070,856,658,549,572
2/20/2017 8:00,1446,1157,925,712,593,619
2/20/2017 9:00,1743,1394,1116,858,715,746
2/20/2017 10:00,1574,1259,1007,775,646,674
2/20/2017 11:00,1470,1176,941,724,603,629
2/20/2017 12:00,1546,1237,989,761,634,662
2/20/2017 13:00,1982,1586,1268,976,813,848
2/20/2017 14:00,1795,1436,1149,884,736,768
2/20/2017 15:00,1912,1530,1224,941,784,819
2/20/2017 16:00,1836,1469,1175,904,753,786
2/20/2017 17:00,1603,1282,1026,789,658,686
2/20/2017 18:00,1721,1377,1101,847,706,737
2/20/2017 19:00,2095,1676,1341,1031,859,897
2/20/2017 20:00,2237,1790,1432,1101,918,958
2/20/2017 21:00,2565,2052,1642,1263,1052,1098
2/20/2017 22:00,2275,1820,1456,1120,933,974
2/20/2017 23:00,1756,1405,1124,864,720,752
2/21/2017 0:00,1414,1131,905,696,580,605
2/21/2017 1:00,1376,1101,881,677,565,589
2/21/2017 2:00,1388,1110,888,683,569,594
2/21/2017 3:00,1274,1019,815,627,523,545
2/21/2017 4:00,1366,1093,874,672,560,585
2/21/2017 5:00,1416,1133,906,697,581,606
2/21/2017 6:00,1507,1206,964,742,618,645
2/21/2017 7:00,1189,951,761,585,488,509
2/21/2017 8:00,1393,1114,892,686,571,596
2/21/2017 9:00,1817,1454,1163,895,745,778
2/21/2017 10:00,1818,1454,1164,895,746,778
2/21/2017 11:00,1679,1343,1075,827,689,719
2/21/2017 12:00,1425,1140,912,702,585,610
2/21/2017 13:00,1729,1383,1107,851,709,740
2/21/2017 14:00,1795,1436,1149,884,736,768
2/21/2017 15:00,1615,1292,1034,795,663,691
2/21/2017 16:00,1587,1270,1016,781,651,679
2/21/2017 17:00,1712,1370,1096,843,702,733
2/21/2017 18:00,2069,1655,1324,1019,849,886
2/21/2017 19:00,2618,2094,1676,1289,1074,1121
2/21/2017 20:00,2349,1879,1503,1156,964,1006
2/21/2017 21:00,2253,1802,1442,1109,924,964
2/21/2017 22:00,2140,1712,1370,1054,878,916
2/21/2017 23:00,1700,1360,1088,837,697,728
2/22/2017 0:00,1591,1273,1018,783,653,681
2/22/2017 1:00,1488,1190,952,733,610,637
2/22/2017 2:00,1302,1042,833,641,534,557
2/22/2017 3:00,1357,1086,868,668,557,581
2/22/2017 4:00,1165,932,746,574,478,499
2/22/2017 5:00,1181,945,756,581,485,506
2/22/2017 6:00,1337,1070,856,658,549,572
2/22/2017 7:00,916,733,586,451,376,392
2/22/2017 8:00,1200,960,768,591,492,514
2/22/2017 9:00,1435,1148,918,706,589,614
2/22/2017 10:00,1663,1330,1064,819,682,712
2/22/2017 11:00,1515,1212,970,746,622,649
2/22/2017 12:00,1300,1040,832,640,533,557
2/22/2017 13:00,1240,992,794,610,509,531
2/22/2017 14:00,1739,1391,1113,856,713,744
2/22/2017 15:00,2190,1752,1402,1078,898,938
2/22/2017 16:00,2208,1766,1413,1087,906,945
2/22/2017 17:00,2051,1641,1313,1010,841,878
2/22/2017 18:00,1571,1257,1005,773,645,673
2/22/2017 19:00,1948,1558,1247,959,799,834
2/22/2017 20:00,2182,1746,1396,1074,895,934
2/22/2017 21:00,2239,1791,1433,1102,919,959
2/22/2017 22:00,2020,1616,1293,994,829,865
2/22/2017 23:00,1638,1310,1048,806,672,701
2/23/2017 0:00,1321,1057,845,650,542,566
2/23/2017 1:00,1016,813,650,500,417,435
2/23/2017 2:00,1020,816,653,502,418,437
2/23/2017 3:00,1051,841,673,517,431,450
2/23/2017 4:00,1067,854,683,525,438,457
2/23/2017 5:00,972,778,622,479,399,416
2/23/2017 6:00,1196,957,765,589,491,512
2/23/2017 7:00,1093,874,700,538,448,468
2/23/2017 8:00,1385,1108,886,682,568,593
2/23/2017 9:00,1498,1198,959,737,615,641
2/23/2017 10:00,1531,1225,980,754,628,655
2/23/2017 11:00,1610,1288,1030,793,661,689
2/23/2017 12:00,1491,1193,954,734,612,638
2/23/2017 13:00,1571,1257,1005,773,645,673
2/23/2017 14:00,1343,1074,860,661,551,575
2/23/2017 15:00,1535,1228,982,756,630,657
2/23/2017 16:00,1640,1312,1050,807,673,702
2/23/2017 17:00,1208,966,773,595,496,517
2/23/2017 18:00,1754,1403,1123,864,720,751
2/23/2017 19:00,2303,1842,1474,1134,945,986
2/23/2017 20:00,2364,1891,1513,1164,970,1012
2/23/2017 21:00,2918,2334,1868,1437,1197,1249
2/23/2017 22:00,2385,1908,1526,1174,978,1021
2/23/2017 23:00,1935,1548,1238,953,794,828
2/24/2017 0:00,1734,1387,1110,854,711,742
2/24/2017 1:00,1277,1022,817,629,524,547
2/24/2017 2:00,1337,1070,856,658,549,572
2/24/2017 3:00,1199,959,767,590,492,513
2/24/2017 4:00,1217,974,779,599,499,521
2/24/2017 5:00,1211,969,775,596,497,518
2/24/2017 6:00,1431,1145,916,704,587,613
2/24/2017 7:00,1157,926,740,570,475,495
2/24/2017 8:00,1140,912,730,561,468,488
2/24/2017 9:00,1327,1062,849,653,544,568
2/24/2017 10:00,1335,1068,854,657,548,572
2/24/2017 11:00,1018,814,652,501,418,436
2/24/2017 12:00,1399,1119,895,689,574,599
2/24/2017 13:00,1624,1299,1039,800,666,695
2/24/2017 14:00,1978,1582,1266,974,811,847
2/24/2017 15:00,1841,1473,1178,906,755,788
2/24/2017 16:00,1994,1595,1276,982,818,854
2/24/2017 17:00,1857,1486,1188,914,762,795
2/24/2017 18:00,1794,1435,1148,883,736,768
2/24/2017 19:00,2027,1622,1297,998,832,868
2/24/2017 20:00,2081,1665,1332,1024,854,891
2/24/2017 21:00,2264,1811,1449,1115,929,969
2/24/2017 22:00,2345,1876,1501,1154,962,1004
2/24/2017 23:00,2144,1715,1372,1056,880,918
2/25/2017 0:00,1579,1263,1011,777,648,676
2/25/2017 1:00,1240,992,794,610,509,531
2/25/2017 2:00,1194,955,764,588,490,511
2/25/2017 3:00,1233,986,789,607,506,528
2/25/2017 4:00,1173,938,751,577,481,502
2/25/2017 5:00,1069,855,684,526,439,458
2/25/2017 6:00,1062,850,680,523,436,455
2/25/2017 7:00,1214,971,777,598,498,520
2/25/2017 8:00,2232,1786,1428,1099,916,956
2/25/2017 9:00,3218,2574,2060,1584,1320,1378
2/25/2017 10:00,3367,2694,2155,1658,1381,1441
2/25/2017 11:00,3295,2636,2109,1622,1352,1411
2/25/2017 12:00,2745,2196,1757,1351,1126,1175
2/25/2017 13:00,2987,2390,1912,1471,1225,1279
2/25/2017 14:00,2902,2322,1857,1429,1191,1242
2/25/2017 15:00,2650,2120,1696,1305,1087,1134
2/25/2017 16:00,2803,2242,1794,1380,1150,1200
2/25/2017 17:00,2580,2064,1651,1270,1058,1104
2/25/2017 18:00,2872,2298,1838,1414,1178,1229
2/25/2017 19:00,2748,2198,1759,1353,1127,1176
2/25/2017 20:00,2503,2002,1602,1232,1027,1072
2/25/2017 21:00,2554,2043,1635,1257,1048,1093
2/25/2017 22:00,3101,2481,1985,1527,1272,1328
2/25/2017 23:00,2126,1701,1361,1047,872,910
2/26/2017 0:00,1622,1298,1038,799,665,694
2/26/2017 1:00,1610,1288,1030,793,661,689
2/26/2017 2:00,1577,1262,1009,776,647,675
2/26/2017 3:00,1340,1072,858,660,550,574
2/26/2017 4:00,1224,979,783,603,502,524
2/26/2017 5:00,1292,1034,827,636,530,553
2/26/2017 6:00,1454,1163,931,716,597,622
2/26/2017 7:00,1378,1102,882,678,565,590
2/26/2017 8:00,1653,1322,1058,814,678,708
2/26/2017 9:00,1839,1471,1177,905,754,787
2/26/2017 10:00,1481,1185,948,729,608,634
2/26/2017 11:00,1685,1348,1078,830,691,721
2/26/2017 12:00,1559,1247,998,768,640,667
2/26/2017 13:00,1541,1233,986,759,632,660
2/26/2017 14:00,1633,1306,1045,804,670,699
2/26/2017 15:00,1685,1348,1078,830,691,721
2/26/2017 16:00,1716,1373,1098,845,704,735
2/26/2017 17:00,1570,1256,1005,773,644,672
2/26/2017 18:00,1551,1241,993,764,636,664
2/26/2017 19:00,1797,1438,1150,885,737,769
2/26/2017 20:00,1677,1342,1073,826,688,718
2/26/2017 21:00,1673,1338,1071,824,686,716
2/26/2017 22:00,1725,1380,1104,849,708,738
2/26/2017 23:00,1271,1017,813,626,521,544
2/27/2017 0:00,1019,815,652,502,418,436
2/27/2017 1:00,873,698,559,430,358,374
2/27/2017 2:00,836,669,535,412,343,358
2/27/2017 3:00,875,700,560,431,359,375
2/27/2017 4:00,924,739,591,455,379,396
2/27/2017 5:00,1015,812,650,500,416,435
2/27/2017 6:00,1076,861,689,530,441,461
2/27/2017 7:00,882,706,564,434,362,378
2/27/2017 8:00,1266,1013,810,623,519,542
2/27/2017 9:00,1289,1031,825,635,529,552
2/27/2017 10:00,1239,991,793,610,508,530
2/27/2017 11:00,1273,1018,815,627,522,545
2/27/2017 12:00,1025,820,656,505,421,439
2/27/2017 13:00,1475,1180,944,726,605,631
2/27/2017 14:00,1899,1519,1215,935,779,813
2/27/2017 15:00,1585,1268,1014,780,650,679
2/27/2017 16:00,1479,1183,947,728,607,633
2/27/2017 17:00,1625,1300,1040,800,667,696
2/27/2017 18:00,1999,1599,1279,984,820,856
2/27/2017 19:00,1924,1539,1231,947,789,824
2/27/2017 20:00,2235,1788,1430,1100,917,957
2/27/2017 21:00,2097,1678,1342,1032,860,898
2/27/2017 22:00,1886,1509,1207,928,774,807
2/27/2017 23:00,1477,1182,945,727,606,632
2/28/2017 0:00,1309,1047,838,644,537,560
2/28/2017 1:00,1014,811,649,499,416,434
2/28/2017 2:00,949,759,607,467,389,406
2/28/2017 3:00,1024,819,655,504,420,438
2/28/2017 4:00,974,779,623,480,400,417
2/28/2017 5:00,1079,863,691,531,443,462
2/28/2017 6:00,1048,838,671,516,430,449
2/28/2017 7:00,1114,891,713,548,457,477
2/28/2017 8:00,1103,882,706,543,453,472
2/28/2017 9:00,1518,1214,972,747,623,650
2/28/2017 10:00,1454,1163,931,716,597,622
2/28/2017 11:00,1539,1231,985,758,631,659
2/28/2017 12:00,1428,1142,914,703,586,611
2/28/2017 13:00,2029,1623,1299,999,832,869
2/28/2017 14:00,2265,1812,1450,1115,929,970
2/28/2017 15:00,2036,1629,1303,1002,835,872
2/28/2017 16:00,2013,1610,1288,991,826,862
2/28/2017 17:00,1892,1514,1211,931,776,810
2/28/2017 18:00,1749,1399,1119,861,718,749
2/28/2017 19:00,2344,1875,1500,1154,962,1003
2/28/2017 20:00,2203,1762,1410,1085,904,943
2/28/2017 21:00,2065,1652,1322,1017,847,884
2/28/2017 22:00,1852,1482,1185,912,760,793
2/28/2017 23:00,1408,1126,901,693,578,603
03-01-2017 00:00,1086,869,695,535,446,465
03-01-2017 01:00,980,784,627,482,402,420
03-01-2017 02:00,915,732,586,450,375,392
03-01-2017 03:00,1004,803,643,494,412,430
03-01-2017 04:00,894,715,572,440,367,383
03-01-2017 05:00,950,760,608,468,390,407
03-01-2017 06:00,1096,877,701,540,450,469
03-01-2017 07:00,1229,983,787,605,504,526
03-01-2017 08:00,1430,1144,915,704,587,612
03-01-2017 09:00,1737,1390,1112,855,713,744
03-01-2017 10:00,1890,1512,1210,930,775,809
03-01-2017 11:00,1325,1060,848,652,544,567
03-01-2017 12:00,1113,890,712,548,457,476
03-01-2017 13:00,1334,1067,854,657,547,571
03-01-2017 14:00,1102,882,705,543,452,472
03-01-2017 15:00,1300,1040,832,640,533,557
03-01-2017 16:00,1600,1280,1024,788,656,685
03-01-2017 17:00,1539,1231,985,758,631,659
03-01-2017 18:00,1249,999,799,615,512,535
03-01-2017 19:00,1412,1130,904,695,579,604
03-01-2017 20:00,1877,1502,1201,924,770,804
03-01-2017 21:00,2256,1805,1444,1111,926,966
03-01-2017 22:00,2206,1765,1412,1086,905,944
03-01-2017 23:00,1660,1328,1062,817,681,711
03-02-2017 00:00,1232,986,788,607,505,527
03-02-2017 01:00,979,783,627,482,402,419
03-02-2017 02:00,954,763,611,470,391,408
03-02-2017 03:00,894,715,572,440,367,383
03-02-2017 04:00,1002,802,641,493,411,429
03-02-2017 05:00,1083,866,693,533,444,464
03-02-2017 06:00,1327,1062,849,653,544,568
03-02-2017 07:00,1317,1054,843,648,540,564
03-02-2017 08:00,1123,898,719,553,461,481
03-02-2017 09:00,1233,986,789,607,506,528
03-02-2017 10:00,1229,983,787,605,504,526
03-02-2017 11:00,1448,1158,927,713,594,620
03-02-2017 12:00,1257,1006,804,619,516,538
03-02-2017 13:00,1404,1123,899,691,576,601
03-02-2017 14:00,1614,1291,1033,795,662,691
03-02-2017 15:00,1299,1039,831,640,533,556
03-02-2017 16:00,1553,1242,994,765,637,665
03-02-2017 17:00,1666,1333,1066,820,683,713
03-02-2017 18:00,1457,1166,932,717,598,624
03-02-2017 19:00,2013,1610,1288,991,826,862
03-02-2017 20:00,2083,1666,1333,1025,855,892
03-02-2017 21:00,2101,1681,1345,1034,862,899
03-02-2017 22:00,1772,1418,1134,872,727,759
03-02-2017 23:00,1323,1058,847,651,543,566
03-03-2017 00:00,1072,858,686,528,440,459
03-03-2017 01:00,918,734,588,452,377,393
03-03-2017 02:00,940,752,602,463,386,402
03-03-2017 03:00,964,771,617,475,395,413
03-03-2017 04:00,1084,867,694,534,445,464
03-03-2017 05:00,1035,828,662,510,425,443
03-03-2017 06:00,1072,858,686,528,440,459
03-03-2017 07:00,1139,911,729,561,467,488
03-03-2017 08:00,1050,840,672,517,431,449
03-03-2017 09:00,1064,851,681,524,437,455
03-03-2017 10:00,645,516,413,318,265,276
03-03-2017 11:00,1019,815,652,502,418,436
03-03-2017 12:00,1037,830,664,511,425,444
03-03-2017 13:00,1215,972,778,598,498,520
03-03-2017 14:00,1039,831,665,512,426,445
03-03-2017 15:00,1369,1095,876,674,562,586
03-03-2017 16:00,1509,1207,966,743,619,646
03-03-2017 17:00,1725,1380,1104,849,708,738
03-03-2017 18:00,1722,1378,1102,848,706,737
03-03-2017 19:00,2023,1618,1295,996,830,866
03-03-2017 20:00,1910,1528,1222,940,784,818
03-03-2017 21:00,1935,1548,1238,953,794,828
03-03-2017 22:00,1993,1594,1276,981,818,853
03-03-2017 23:00,1690,1352,1082,832,693,723
03-04-2017 00:00,1314,1051,841,647,539,563
03-04-2017 01:00,1302,1042,833,641,534,557
03-04-2017 02:00,1019,815,652,502,418,436
03-04-2017 03:00,1021,817,653,503,419,437
03-04-2017 04:00,986,789,631,485,405,422
03-04-2017 05:00,955,764,611,470,392,409
03-04-2017 06:00,1082,866,692,533,444,463
03-04-2017 07:00,1200,960,768,591,492,514
03-04-2017 08:00,1739,1391,1113,856,713,744
03-04-2017 09:00,2646,2117,1693,1303,1086,1133
03-04-2017 10:00,2617,2094,1675,1288,1074,1120
03-04-2017 11:00,2558,2046,1637,1259,1049,1095
03-04-2017 12:00,2052,1642,1313,1010,842,878
03-04-2017 13:00,2540,2032,1626,1250,1042,1087
03-04-2017 14:00,2898,2318,1855,1427,1189,1241
03-04-2017 15:00,2592,2074,1659,1276,1063,1110
03-04-2017 16:00,2534,2027,1622,1248,1040,1085
03-04-2017 17:00,2652,2122,1697,1306,1088,1135
03-04-2017 18:00,2214,1771,1417,1090,908,948
03-04-2017 19:00,2907,2326,1860,1431,1193,1244
03-04-2017 20:00,2849,2279,1823,1403,1169,1220
03-04-2017 21:00,2494,1995,1596,1228,1023,1068
03-04-2017 22:00,1963,1570,1256,966,805,840
03-04-2017 23:00,1884,1507,1206,928,773,807
03-05-2017 00:00,1664,1331,1065,819,683,712
03-05-2017 01:00,1414,1131,905,696,580,605
03-05-2017 02:00,1102,882,705,543,452,472
03-05-2017 03:00,1017,814,651,501,417,435
03-05-2017 04:00,1138,910,728,560,467,487
03-05-2017 05:00,1113,890,712,548,457,476
03-05-2017 06:00,1178,942,754,580,483,504
03-05-2017 07:00,1350,1080,864,665,554,578
03-05-2017 08:00,1314,1051,841,647,539,563
03-05-2017 09:00,1254,1003,803,617,514,537
03-05-2017 10:00,1414,1131,905,696,580,605
03-05-2017 11:00,1714,1371,1097,844,703,734
03-05-2017 12:00,1414,1131,905,696,580,605
03-05-2017 13:00,1300,1040,832,640,533,557
03-05-2017 14:00,1631,1305,1044,803,669,698
03-05-2017 15:00,1716,1373,1098,845,704,735
03-05-2017 16:00,1891,1513,1210,931,776,810
03-05-2017 17:00,1697,1358,1086,835,696,726
03-05-2017 18:00,1357,1086,868,668,557,581
03-05-2017 19:00,1544,1235,988,760,633,661
03-05-2017 20:00,1952,1562,1249,961,801,836
03-05-2017 21:00,2000,1600,1280,985,821,856
03-05-2017 22:00,2110,1688,1350,1039,866,903
03-05-2017 23:00,1806,1445,1156,889,741,773
03-06-2017 00:00,1270,1016,813,625,521,544
03-06-2017 01:00,1077,862,689,530,442,461
03-06-2017 02:00,915,732,586,450,375,392
03-06-2017 03:00,871,697,557,429,357,373
03-06-2017 04:00,947,758,606,466,389,405
03-06-2017 05:00,931,745,596,458,382,399
03-06-2017 06:00,1185,948,758,583,486,507
03-06-2017 07:00,1187,950,760,584,487,508
03-06-2017 08:00,1293,1034,828,637,530,554
03-06-2017 09:00,1312,1050,840,646,538,562
03-06-2017 10:00,1345,1076,861,662,552,576
03-06-2017 11:00,1571,1257,1005,773,645,673
03-06-2017 12:00,1566,1253,1002,771,642,670
03-06-2017 13:00,1526,1221,977,751,626,653
03-06-2017 14:00,1819,1455,1164,896,746,779
03-06-2017 15:00,1731,1385,1108,852,710,741
03-06-2017 16:00,1839,1471,1177,905,754,787
03-06-2017 17:00,1714,1371,1097,844,703,734
03-06-2017 18:00,1824,1459,1167,898,748,781
03-06-2017 19:00,1843,1474,1180,907,756,789
03-06-2017 20:00,1990,1592,1274,980,816,852
03-06-2017 21:00,2166,1733,1386,1066,889,927
03-06-2017 22:00,2209,1767,1414,1088,906,946
03-06-2017 23:00,2087,1670,1336,1027,856,893
03-07-2017 00:00,1680,1344,1075,827,689,719
03-07-2017 01:00,1406,1125,900,692,577,602
03-07-2017 02:00,1130,904,723,556,464,484
03-07-2017 03:00,1136,909,727,559,466,486
03-07-2017 04:00,1061,849,679,522,435,454
03-07-2017 05:00,980,784,627,482,402,420
03-07-2017 06:00,1157,926,740,570,475,495
03-07-2017 07:00,1374,1099,879,676,564,588
03-07-2017 08:00,1392,1114,891,685,571,596
03-07-2017 09:00,1482,1186,948,730,608,634
03-07-2017 10:00,1721,1377,1101,847,706,737
03-07-2017 11:00,1346,1077,861,663,552,576
03-07-2017 12:00,1301,1041,833,640,534,557
03-07-2017 13:00,1618,1294,1036,797,664,693
03-07-2017 14:00,1786,1429,1143,879,733,765
03-07-2017 15:00,1971,1577,1261,970,809,844
03-07-2017 16:00,1952,1562,1249,961,801,836
03-07-2017 17:00,1867,1494,1195,919,766,799
03-07-2017 18:00,1992,1594,1275,981,817,853
03-07-2017 19:00,2026,1621,1297,997,831,867
03-07-2017 20:00,1870,1496,1197,921,767,801
03-07-2017 21:00,2049,1639,1311,1009,841,877
03-07-2017 22:00,2127,1702,1361,1047,873,911
03-07-2017 23:00,1672,1338,1070,823,686,716
03-08-2017 00:00,1347,1078,862,663,553,577
03-08-2017 01:00,1242,994,795,611,510,532
03-08-2017 02:00,1235,988,790,608,507,529
03-08-2017 03:00,1232,986,788,607,505,527
03-08-2017 04:00,1175,940,752,578,482,503
03-08-2017 05:00,1223,978,783,602,502,524
03-08-2017 06:00,1404,1123,899,691,576,601
03-08-2017 07:00,1395,1116,893,687,572,597
03-08-2017 08:00,1048,838,671,516,430,449
03-08-2017 09:00,1338,1070,856,659,549,573
03-08-2017 10:00,1420,1136,909,699,583,608
03-08-2017 11:00,1251,1001,801,616,513,536
03-08-2017 12:00,1194,955,764,588,490,511
03-08-2017 13:00,1634,1307,1046,804,670,700
03-08-2017 14:00,1824,1459,1167,898,748,781
03-08-2017 15:00,2012,1610,1288,991,825,861
03-08-2017 16:00,1999,1599,1279,984,820,856
03-08-2017 17:00,1862,1490,1192,917,764,797
03-08-2017 18:00,1689,1351,1081,832,693,723
03-08-2017 19:00,1463,1170,936,720,600,626
03-08-2017 20:00,1665,1332,1066,820,683,713
03-08-2017 21:00,1826,1461,1169,899,749,782
03-08-2017 22:00,2226,1781,1425,1096,913,953
03-08-2017 23:00,2107,1686,1348,1037,864,902
03-09-2017 00:00,1425,1140,912,702,585,610
03-09-2017 01:00,1208,966,773,595,496,517
03-09-2017 02:00,1049,839,671,516,430,449
03-09-2017 03:00,985,788,630,485,404,422
03-09-2017 04:00,915,732,586,450,375,392
03-09-2017 05:00,904,723,579,445,371,387
03-09-2017 06:00,1103,882,706,543,453,472
03-09-2017 07:00,1091,873,698,537,448,467
03-09-2017 08:00,1238,990,792,609,508,530
03-09-2017 09:00,1342,1074,859,661,551,575
03-09-2017 10:00,1377,1102,881,678,565,589
03-09-2017 11:00,1275,1020,816,628,523,546
03-09-2017 12:00,1014,811,649,499,416,434
03-09-2017 13:00,1425,1140,912,702,585,610
03-09-2017 14:00,1625,1300,1040,800,667,696
03-09-2017 15:00,1988,1590,1272,979,816,851
03-09-2017 16:00,1764,1411,1129,868,724,755
03-09-2017 17:00,1710,1368,1094,842,702,732
03-09-2017 18:00,1752,1402,1121,863,719,750
03-09-2017 19:00,2025,1620,1296,997,831,867
03-09-2017 20:00,2016,1613,1290,992,827,863
03-09-2017 21:00,2475,1980,1584,1218,1015,1060
03-09-2017 22:00,2469,1975,1580,1216,1013,1057
03-09-2017 23:00,1803,1442,1154,888,740,772
03-10-2017 00:00,1226,981,785,604,503,525
03-10-2017 01:00,1114,891,713,548,457,477
03-10-2017 02:00,901,721,577,444,370,386
03-10-2017 03:00,782,626,500,385,321,335
03-10-2017 04:00,817,654,523,402,335,350
03-10-2017 05:00,795,636,509,391,326,340
03-10-2017 06:00,1024,819,655,504,420,438
03-10-2017 07:00,1027,822,657,506,421,440
03-10-2017 08:00,1107,886,708,545,454,474
03-10-2017 09:00,1405,1124,899,692,576,601
03-10-2017 10:00,1631,1305,1044,803,669,698
03-10-2017 11:00,1554,1243,995,765,638,665
03-10-2017 12:00,1056,845,676,520,433,452
03-10-2017 13:00,1591,1273,1018,783,653,681
03-10-2017 14:00,1701,1361,1089,837,698,728
03-10-2017 15:00,1777,1422,1137,875,729,761
03-10-2017 16:00,1852,1482,1185,912,760,793
03-10-2017 17:00,2102,1682,1345,1035,862,900
03-10-2017 18:00,1968,1574,1260,969,807,842
03-10-2017 19:00,2038,1630,1304,1003,836,872
03-10-2017 20:00,2133,1706,1365,1050,875,913
03-10-2017 21:00,1966,1573,1258,968,807,842
03-10-2017 22:00,1995,1596,1277,982,818,854
03-10-2017 23:00,1536,1229,983,756,630,658
03-11-2017 00:00,1385,1108,886,682,568,593
03-11-2017 01:00,1097,878,702,540,450,470
03-11-2017 02:00,1043,834,668,513,428,447
03-11-2017 03:00,1029,823,659,507,422,441
03-11-2017 04:00,961,769,615,473,394,411
03-11-2017 05:00,984,787,630,484,404,421
03-11-2017 06:00,1162,930,744,572,477,497
03-11-2017 07:00,1332,1066,852,656,546,570
03-11-2017 08:00,1505,1204,963,741,617,644
03-11-2017 09:00,1662,1330,1064,818,682,711
03-11-2017 10:00,2062,1650,1320,1015,846,883
03-11-2017 11:00,1971,1577,1261,970,809,844
03-11-2017 12:00,1791,1433,1146,882,735,767
03-11-2017 13:00,2080,1664,1331,1024,853,890
03-11-2017 14:00,2021,1617,1293,995,829,865
03-11-2017 15:00,2080,1664,1331,1024,853,890
03-11-2017 16:00,1970,1576,1261,970,808,843
03-11-2017 17:00,2041,1633,1306,1005,837,874
03-11-2017 18:00,2082,1666,1332,1025,854,891
03-11-2017 19:00,1671,1337,1069,823,686,715
03-11-2017 20:00,1800,1440,1152,886,738,771
03-11-2017 21:00,2069,1655,1324,1019,849,886
03-11-2017 22:00,1869,1495,1196,920,767,800
03-11-2017 23:00,1505,1204,963,741,617,644
03-12-2017 00:00,1124,899,719,553,461,481
03-12-2017 01:00,1011,809,647,498,415,433
03-12-2017 02:00,898,718,575,442,368,384
03-12-2017 03:00,839,671,537,413,344,359
03-12-2017 04:00,865,692,554,426,355,370
03-12-2017 05:00,822,658,526,405,337,352
03-12-2017 06:00,951,761,609,468,390,407
03-12-2017 07:00,1244,995,796,612,510,533
03-12-2017 08:00,1350,1080,864,665,554,578
03-12-2017 09:00,1394,1115,892,686,572,597
03-12-2017 10:00,1280,1024,819,630,525,548
03-12-2017 11:00,1730,1384,1107,852,710,741
03-12-2017 12:00,1389,1111,889,684,570,595
03-12-2017 13:00,2194,1755,1404,1080,900,939
03-12-2017 14:00,2405,1924,1539,1184,987,1030
